"6.239750000	8.072657500	-5.878412500	8.066407500	-5.878100000	-0.000002794"
"6.269500000	8.054220000	-5.904037500	8.047345000	-5.903100000	-0.000003810"
"6.299500000	8.037657500	-5.925600000	8.030782500	-5.926537500	-0.000003810"
"6.329500000	8.018907500	-5.951537500	8.011720000	-5.951225000	-0.000003722"
"6.359500000	8.002032500	-5.973725000	7.993595000	-5.974037500	-0.000003414"
"6.390000000	7.982657500	-6.001225000	7.975782500	-6.000287500	-0.000003539"
"6.419500000	7.965470000	-6.022475000	7.959845000	-6.022162500	-0.000003567"
"6.449750000	7.947032500	-6.046225000	7.941407500	-6.046850000	-0.000003567"
"6.479750000	7.929220000	-6.069975000	7.922657500	-6.070600000	-0.000003223"
"6.509750000	7.911407500	-6.094975000	7.904220000	-6.094037500	-0.000003223"
"6.539250000	7.891720000	-6.118412500	7.884532500	-6.119037500	-0.000003326"
"6.569750000	7.874220000	-6.142475000	7.868282500	-6.141537500	-0.000003273"
"6.599500000	7.854845000	-6.166225000	7.847345000	-6.167162500	-0.000003274"
"6.629500000	7.835470000	-6.190287500	7.828907500	-6.190912500	-0.000003315"
"6.659250000	7.819220000	-6.211537500	7.812657500	-6.211537500	-0.000003594"
"6.689750000	7.799845000	-6.235912500	7.792970000	-6.235912500	-0.000003801"
"6.719500000	7.781095000	-6.259350000	7.773595000	-6.259350000	-0.000004039"
"6.749750000	7.762032500	-6.282787500	7.753907500	-6.283100000	-0.000004119"
"6.780000000	7.742657500	-6.308100000	7.734845000	-6.307162500	-0.000003864"
"6.809500000	7.723282500	-6.329662500	7.716407500	-6.329662500	-0.000003864"
"6.839750000	7.706095000	-6.351225000	7.699532500	-6.352162500	-0.000003718"
"6.869750000	7.686095000	-6.375600000	7.679845000	-6.375600000	-0.000003552"
"6.899750000	7.667032500	-6.399037500	7.659532500	-6.398725000	-0.000003627"
"6.929750000	7.647345000	-6.423412500	7.640157500	-6.423100000	-0.000003767"
