LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	No
Time_Pref	Relative
Operator	r.aimaev
Date	2024/12/19
Time	09:00:44,9580636024475097657
***End_of_Header***	
	
Channels	6						
Samples	1255	1255	1255	1255	1255	1255	
Date	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	2024/12/19	
Time	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	09:00:44,9580636024475097657	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	1,000000	1,000000	1,000000	
***End_of_Header***							
X_Value	Time, s	X1 position, mm	Y1 position, mm	X2 position, mm	Y2 position, mm	Signal, Volt	Comment
	20,511868	17,235000	10,172500	17,237500	10,176250	-5,531973E-6
	20,634868	17,296250	10,067500	17,298750	10,072500	-4,945568E-6
	20,733871	17,346250	9,981250	17,348750	9,985000	-9,684100E-6
	20,833872	17,395000	9,896250	17,397500	9,900000	-6,993257E-6
	20,932872	17,442500	9,812500	17,445000	9,816250	-6,761532E-6
	21,028875	17,503750	9,703750	17,505000	9,706250	-6,454143E-6
	21,150877	17,548750	9,621250	17,551250	9,625000	-4,874632E-6
	21,249879	17,597500	9,533750	17,598750	9,537500	-6,416310E-6
	21,347879	17,642500	9,448750	17,645000	9,452500	-1,270125E-5
	21,445883	17,701250	9,337500	17,702500	9,341250	-7,470893E-6
	21,567884	17,745000	9,255000	17,747500	9,258750	-4,411183E-6
	21,665887	17,791250	9,166250	17,792500	9,170000	-1,149533E-5
	21,761887	17,835000	9,080000	17,836250	9,083750	-7,598578E-6
	21,860889	17,891250	8,970000	17,892500	8,973750	-7,135118E-6
	21,985892	17,933750	8,882500	17,936250	8,887500	-7,697877E-6
	22,082893	17,977500	8,796250	17,978750	8,800000	-6,818270E-6
	22,185895	18,020000	8,708750	18,021250	8,712500	-9,613150E-6
